ref_id,stance,effectiveness,risks,distribution,mandatory,politics,pharma,ct,child,other,other_merged,cate_in,cate_bt
1459956577272840197,2,1,0,0,0,1,0,0,0,0,0,B,within
1346227345888317442,2,0,0,1,0,0,0,0,0,0,0,B,within
1447270671483121667,3,1,0,0,0,0,0,0,0,unklar,unklar,B,within
1438389748696027143,1,0,0,0,0,0,0,0,0,fav_pos,fav,B,within
1356551053873983491,2,0,0,1,0,0,0,0,0,0,0,B,within
1263540833472651265,2,0,0,0,0,0,0,1,0,0,0,B,within
1430842108999577605,1,1,0,0,0,0,0,0,0,0,0,B,within
1469955724696604674,3,0,0,0,1,0,0,0,0,0,0,B,within
1380393137105960960,2,0,0,1,0,1,0,0,0,0,0,B,within
1415177235250565129,1,0,0,0,1,0,0,0,0,0,0,B,within
1465602539261419521,3,1,0,0,0,0,0,0,0,0,0,B,within
1457639028128468998,1,1,0,0,0,0,0,0,0,0,0,B,AB
1468476556871880704,1,1,1,0,0,0,0,0,0,mocking,mocking_impfgegner,B,within
1362705086816935937,3,0,1,0,0,0,0,0,0,0,0,B,within
1369874401789960193,2,0,0,0,0,0,0,0,0,current_situation,current_situation,B,within
1419965111834497032,1,1,0,0,0,0,0,0,0,0,0,B,within
1344268800586342400,2,0,0,1,0,0,1,0,0,0,0,B,within
1257614043730321409,2,0,0,0,0,0,0,0,0,unklar,unklar,B,within
1465063228405436419,1,0,0,0,0,0,1,0,0,0,0,B,within
1444431678642999298,3,0,1,0,0,0,0,0,0,0,0,B,within
1371748707952160768,1,1,0,1,0,1,0,0,0,0,0,B,AB
1263156299300245504,2,0,0,0,1,0,0,0,0,0,0,B,within
1476643873350946824,1,1,0,0,0,0,0,0,0,0,0,B,within
1386943625544806400,2,0,0,1,0,0,1,0,0,0,0,B,within
1463376526058078209,2,0,0,0,1,0,0,0,0,0,0,B,AB
1348876723736215552,2,0,0,0,0,0,0,0,1,Versuchskaninchen,0,B,within
1460966577826902020,1,0,0,0,1,0,0,0,0,0,0,B,AB
1465086602145943554,2,0,0,0,0,1,0,0,0,0,politics,B,within
1475994096045023241,2,1,0,0,0,0,0,0,0,fake,fake,B,within
1368132980036734986,2,0,0,0,0,1,0,0,0,0,0,A,BA
1260209557298610178,3,0,0,0,0,0,0,1,0,0,0,B,within
1438438774107787264,1,0,0,0,0,0,0,0,0,mocking,mocking_impfgegner,B,within
1311225969290686467,2,0,0,1,0,1,1,0,0,0,0,B,within
1469802085680136195,2,0,0,0,0,1,0,0,0,0,0,B,within
1355800082776522754,2,0,0,0,0,0,0,0,0,unklar,unklar,B,within
1438138596473647121,2,0,1,0,0,0,0,0,0,unklar,criticsm,B,within
1457096849513455616,2,1,0,0,0,0,0,0,0,current_situation,current_situation,B,within
1449283786596921346,2,1,0,0,0,0,0,0,0,fake,fake,B,within
1255256559355133959,2,0,0,0,1,0,0,0,0,0,0,A,within
1352973227727998979,2,0,0,1,0,1,0,0,0,0,0,B,AB
1430924387255992321,2,1,0,0,0,0,0,1,0,0,0,B,within
1425888485249110023,2,1,0,0,0,0,0,0,0,fake,fake,B,within
1365335695951331330,2,0,0,1,0,1,0,0,0,0,0,B,within
1367462031754997763,2,0,0,1,0,0,0,0,0,0,0,B,AB
1257955946841755648,3,0,0,0,1,0,0,0,0,0,0,B,within
1373079483985620996,1,0,0,0,1,0,0,0,0,0,0,B,within
1341775346501345281,2,1,0,0,0,0,1,0,0,0,0,B,within
1362479102196912130,2,0,1,0,0,0,0,0,1,0,0,B,within
1370277190387040257,2,0,0,0,0,0,1,0,0,0,0,B,within
1354717793879552005,2,0,0,1,0,1,0,0,0,0,0,B,AB
1259863814755028992,2,0,0,0,1,1,0,0,0,0,0,A,within
1328969821602664448,2,0,0,0,0,0,0,0,0,unklar,unklar,B,within
1429886686385876997,1,1,1,0,0,0,0,0,0,0,0,B,within
1470091777877098507,1,1,0,0,0,1,0,0,1,0,0,B,within
1474519544551153675,2,0,0,0,1,1,0,0,0,0,0,A,within
1386981921792659462,2,0,0,1,0,1,0,0,0,0,0,B,AB
1353430975275888640,2,0,0,1,0,1,0,0,0,0,0,B,within
1285967416514797575,2,0,0,1,0,1,0,0,0,0,0,B,within
1432760293453713409,2,1,0,0,0,0,0,0,0,0,0,B,within
1450803392150917125,2,1,0,0,0,0,0,0,0,0,0,B,within
1468197788836151298,2,0,0,0,0,0,0,0,0,0,0,B,within
1419670872789487618,1,0,0,0,0,1,0,0,0,0,0,B,within
1261272623884967937,1,0,0,0,0,0,0,0,0,demo,Demo,B,within
1374309065640308736,2,0,0,0,0,0,0,0,1,Versuchskaninchen,0,B,within
1426978951336009730,2,1,1,0,0,0,0,0,0,0,0,B,within
1326102025352990726,2,0,0,0,0,1,1,0,0,0,Trump,B,within
1438062762261979139,3,1,0,0,0,0,0,0,0,0,0,B,within
1422930737305690112,1,1,0,0,0,1,0,0,0,0,0,B,within
1459917867189743619,3,0,0,0,0,0,0,0,0,criticize_gegen,Kritik_an_Impfgegner,B,within
1371485955706781696,0,0,1,0,0,0,0,0,0,0,Unbehagen,B,within
1421481672621576194,2,1,0,0,0,0,0,0,0,0,0,B,within
1370727103134588935,1,1,0,0,0,0,0,0,0,0,0,B,within
1372496880668717058,2,0,0,0,0,0,0,0,0,current_situation,current_situation,B,within
1278254092775763971,1,0,0,0,0,0,0,0,0,WissenschaftvsGlaube,WissenschaftvsGlaube,B,within
1431633071456018432,1,1,0,0,0,0,0,0,0,0,0,B,within
1359906015270043649,2,0,0,0,0,1,1,0,0,0,0,B,AB
1371739966217281538,2,0,0,0,0,1,0,0,0,0,0,B,within
1447650348836048903,2,0,0,0,0,1,0,0,0,0,0,B,within
1381941702227865605,2,0,0,0,0,1,0,0,0,Versuchskaninchen,Versuchskaninchen,B,within
1383060053717045252,2,0,0,0,0,1,0,0,0,Versuchskaninchen,Versuchskaninchen,B,within
1445358685337886722,2,1,0,0,0,0,0,0,0,0,0,B,within
1392045777564966913,2,0,0,0,0,1,0,0,0,0,0,B,within
1340236605244764160,2,0,0,0,0,1,0,0,0,0,0,B,within
1461597037724585984,2,0,0,0,0,1,0,0,0,0,Pflegeproblem,B,within
1362318455408652290,2,0,0,1,0,1,0,0,0,0,0,B,within
1338392123004100608,2,0,0,0,1,0,0,0,0,0,0,B,within
1262735056746852352,2,0,0,0,1,0,0,0,0,0,0,B,within
1425007429201322033,1,1,0,0,0,0,0,0,0,0,0,A,within
1460926116273733634,4,0,0,0,0,0,0,0,0,impfwahn,Impfwahn,B,within
1453447711315972100,2,1,0,0,0,0,0,0,0,0,0,B,within
1367800899041701895,2,0,0,0,0,1,0,0,0,0,0,B,AB
1351119399458140160,1,0,0,0,0,1,0,0,0,0,0,B,within
1425390835340914688,2,1,0,0,0,0,0,0,0,fake,Kochsalzlösung,B,within
1377365094724591620,1,0,0,1,0,1,0,0,0,0,0,B,within
1314831500861411329,2,0,0,0,0,0,0,0,0,unclear,unclear,B,within
1372456542524616705,1,0,0,1,1,0,0,0,0,0,0,B,AB
1365213249025830913,2,0,0,0,0,1,0,0,0,0,0,B,within
1368933245048528902,1,0,0,1,0,1,0,0,0,0,0,B,within
1473952259671310340,2,0,0,0,0,1,0,0,0,0,0,B,within
1441661227130834944,0,0,1,0,0,1,1,0,0,0,0,A,within
1345491130222317569,2,0,0,0,1,0,0,0,0,0,Pflege,B,within
1460676590396919808,1,0,0,0,0,1,0,0,0,0,0,B,AB
1460955681092157449,2,0,1,0,1,0,0,0,0,0,0,B,within
1371864493253361665,2,0,0,1,0,0,0,0,0,0,0,B,within
1368099361788420096,3,0,0,1,0,0,0,0,0,0,0,B,AB
1372236149826191360,3,0,0,1,0,1,0,0,0,0,0,B,within
1244681984233832448,2,0,0,0,0,0,1,0,0,0,0,B,AB
1448002182687637507,2,0,0,0,0,1,0,0,0,media,Berichterstattung,B,within
1305077258323886080,2,0,0,0,0,0,0,0,0,unklar,Kachelmann,B,within
1394629894953476096,0,0,0,0,0,0,0,0,1,0,0,B,within
1336579823502823425,2,0,0,0,1,0,0,0,0,0,0,B,within
1357023521839460354,2,0,0,1,0,0,0,0,0,0,0,B,within
1438128058976845825,2,0,0,0,0,0,1,0,0,0,Tierversuch,A,within
1266402741963886595,2,0,0,0,0,0,1,0,0,0,0,B,within
1349433356417695746,2,0,0,0,0,1,0,0,0,0,0,B,within
1419670711942144000,2,0,0,0,0,0,0,0,1,0,0,B,AB
1358403070514847745,2,0,0,1,0,1,0,0,0,0,0,B,within
1418584192246505475,2,0,0,0,1,1,0,0,0,0,0,B,within
1350359025653837824,2,0,0,0,0,0,0,1,0,0,0,B,within
1428718274624294920,1,0,0,0,0,0,0,0,0,0,0,B,within
1370012786030436356,2,0,0,0,0,1,0,0,0,0,0,B,within
1394569937423896576,1,0,0,0,0,0,0,0,1,0,0,B,within
1463274180774924298,2,0,0,1,0,0,0,0,0,0,0,B,AB
1384477534977396737,2,0,0,0,0,0,1,0,0,0,0,B,AB
1357445983328739336,2,0,0,0,0,0,1,0,0,0,0,B,within
1373913801230327814,1,0,0,1,0,1,0,0,0,0,0,B,within
1449256872834445313,2,0,0,0,0,1,0,0,0,0,0,B,within
1423548439057547266,2,0,0,0,0,1,1,0,0,0,0,B,within
1406519694480269312,2,0,0,0,1,0,0,0,1,0,0,B,within
1453262964044218376,1,0,0,0,0,1,0,0,1,0,0,B,within
1335507289936187394,2,0,0,0,0,0,0,0,1,0,0,B,within
1395618985018863620,1,0,0,0,0,0,0,0,0,Versuchskaninchen,Versuchskaninchen,B,within
1356988498637713410,1,0,0,1,0,0,0,0,0,0,0,B,within
1376451464948822022,2,0,0,1,0,0,0,0,0,0,0,B,within
1229668541915435008,2,0,0,0,0,0,1,0,0,0,0,B,within
1389828128730755079,3,0,0,0,1,0,0,0,0,0,0,B,within
1376933352104673280,1,0,0,1,0,0,0,0,0,0,0,B,within
1443145757297713161,2,0,0,0,0,0,0,0,0,criticize_gegen,Kritik_an_Impfgegnern,B,within
1394704233287532544,3,0,0,0,0,0,0,0,0,criticize_gegen,Kritik_an_Impfgegnern,B,within
1443242038674300928,3,0,0,0,0,0,0,0,0,criticize_gegen,Kritik_an_Impfgegnern,B,within
1455622152019922946,3,0,0,0,0,0,0,0,0,criticize_gegen,Kritik_an_Impfgegnern,B,within
1333401708224000001,2,0,0,0,0,0,1,0,0,0,0,B,within
1362431455960453128,2,0,0,1,0,0,0,0,0,0,0,B,within
1368162713650728963,1,0,0,0,0,1,0,0,0,0,0,B,within
1457771328438554625,1,1,0,0,0,0,0,0,0,0,0,B,within
1474709982792884229,2,1,0,1,0,1,0,0,1,0,0,B,within
1438094905176383494,0,0,1,0,0,0,0,0,0,0,0,B,within
1249943416798134272,2,0,0,0,0,0,1,0,0,0,Tabletten,B,within
1449735824589873152,0,0,1,0,0,1,0,0,0,0,0,B,within
1280072195163795456,2,0,0,0,0,1,0,0,0,0,0,B,within
1374992303081807873,2,0,0,1,0,0,0,0,0,0,0,B,AB
1261364858567696385,3,0,0,0,0,1,0,1,0,0,0,B,within
1454926730066599937,2,1,0,0,0,0,0,0,0,media,Berichterstattung,B,within
1459640948590354434,2,1,0,0,0,0,0,0,0,0,0,B,within
1468464576928915456,2,1,0,0,0,0,0,0,0,0,0,B,within
1425332564743577605,2,0,1,0,0,0,0,0,0,0,0,B,within
1359520612679626753,2,0,0,0,0,1,0,0,0,0,0,B,within
1385195993088630785,2,0,0,0,0,0,1,0,0,0,0,B,within
1361747292227837953,2,0,0,0,0,0,1,0,0,0,0,B,within
1412752678640361477,2,0,0,0,0,1,0,0,0,0,0,B,within
1413570387393355777,1,0,0,0,0,1,0,0,0,0,0,B,within
1458085617682747395,1,1,0,0,0,0,0,0,0,0,0,B,within
1345420260355297283,2,0,0,0,0,1,0,0,0,0,0,B,AB
1376138252080533505,2,0,0,0,0,0,0,0,1,Versuchskaninchen,0,B,within
1331663848043139074,1,0,0,1,0,0,0,0,0,0,0,B,within
1409782489518911490,2,0,0,1,0,0,0,0,0,0,Terminangebot,B,within
1362744777981190144,2,0,1,0,0,0,0,0,1,0,0,B,within
1390933237376167937,2,0,0,0,0,0,1,0,0,0,0,B,within
1370487450066432007,2,0,0,1,0,1,0,0,0,0,0,B,within
1379095285528473604,2,0,0,0,0,1,0,0,0,0,0,B,within
1464272697949577220,2,1,0,0,0,0,0,0,0,0,0,B,within
1462362305082142730,2,0,0,0,0,0,0,0,0,anti_pos,Lobo,B,within
1396571083332071429,2,0,0,0,0,0,0,0,0,celebrity,Banane,B,within
1318840721869332480,2,0,0,0,0,0,1,0,0,0,0,B,within
1462337577864900609,2,0,0,0,0,1,0,0,1,Versuchskaninchen,Versuchskaninchen,B,within
1362640929300107265,3,0,0,0,0,0,0,0,1,0,0,B,within
1389906569622659074,3,0,0,0,1,0,0,0,0,0,0,B,within
1474345098653671443,2,0,0,0,0,0,1,0,0,0,0,B,within
1407584144176160770,1,0,0,0,0,0,1,0,0,0,0,B,within
1442432769603244033,2,0,1,0,0,0,0,0,0,0,0,B,within
1356721545792663555,2,0,0,0,0,0,0,0,1,Versuchskaninchen,Versuchskaninchen,B,within
1371197679901011968,2,0,0,0,0,0,0,0,1,0,0,B,within
1390921663030648838,2,0,0,0,0,0,1,0,0,0,0,B,within
1428727218075754500,1,0,1,0,0,0,0,0,0,0,0,B,within
1354428038742757376,3,0,0,0,0,0,0,0,0,mocking,mocking,B,within
1359508971556585472,2,0,0,0,0,0,0,0,1,0,0,B,within
1389871730408230913,2,0,0,0,0,1,0,0,0,0,0,B,within
1381221072540942337,1,0,0,1,0,0,0,0,0,0,Forderung_nach_mehr_Impfterminen,B,within
1372971640213082117,2,0,0,0,0,1,0,0,0,0,0,B,within
1431624617651736576,2,0,0,0,0,0,1,0,0,0,0,B,within
1370733246623977477,2,0,0,0,0,1,0,0,0,0,0,B,AB
1289271699318304768,2,0,0,0,0,0,1,0,0,0,0,B,within
1355494457483931648,2,0,0,1,0,0,0,0,0,0,0,B,AB
1330237416851042306,2,0,0,0,0,1,0,0,0,0,0,B,within
1443569848248766475,1,1,0,0,0,0,0,0,0,0,0,B,within
1438250663390191619,3,0,1,0,0,0,0,0,0,0,fmab,B,within
1332489705426980866,1,0,0,0,0,1,0,0,0,0,0,B,within
1448908830365167617,1,1,0,0,0,1,1,0,0,0,0,B,within
1345373739970658308,2,0,0,0,1,1,0,0,1,0,0,B,within
1422087777366196226,2,1,0,0,0,1,0,0,0,0,0,B,within
1473606629262340097,2,0,0,0,0,0,0,0,1,Versuchskaninchen,Versuchskaninchen,B,within
1290519811592785920,2,0,0,0,0,0,0,0,1,Versuchskaninchen,Versuchskaninchen,B,within
1430098807258234883,1,1,0,0,0,0,0,0,0,0,0,B,AB
1373948887778611200,2,0,0,0,0,0,0,0,0,Versuchskaninchen,Versuchskaninchen,B,within
1319308184885088256,2,0,0,0,0,0,0,0,1,Versuchskaninchen,Versuchskaninchen,B,within
1459897128084516868,3,0,0,0,0,0,0,0,0,mocking,mocking,B,within
1438023348043268097,3,0,1,0,0,0,0,0,0,0,mocking,B,within
1293843421447229441,2,0,0,0,0,0,0,0,1,Versuchskaninchen,Versuchskaninchen,B,within
1434831641151774725,1,0,0,0,0,1,0,0,1,0,0,B,within
1372085054868963330,2,0,0,1,0,1,0,0,0,0,0,B,within
1293831860947214336,2,0,0,0,0,0,1,0,1,0,0,B,within
1425657641641168898,2,1,0,0,0,0,0,0,0,0,0,B,AB
1430466113993838594,2,1,0,0,0,1,0,0,0,g,Schnelltests,B,within
1394648359927943169,1,0,0,0,0,0,0,0,1,0,0,B,within
1454745420308099077,2,0,0,0,0,1,1,0,0,0,0,A_inf,BA_inf
1447906922158563332,2,1,0,0,0,1,0,0,0,0,0,A_inf,BA_inf
1462474232177250314,0,1,1,0,0,0,0,0,0,0,0,A_inf,BA_inf
1455525816322899972,0,1,1,0,0,0,0,0,0,0,0,A_inf,BA_inf
1419369176725180426,2,0,0,0,1,1,0,0,0,0,0,A_inf,BA_inf
1468604077781225476,2,0,0,0,1,1,0,0,0,0,0,A_inf,within
1422232642863472646,0,0,1,0,0,0,0,0,0,0,0,A_inf,BA_inf
1447930759659020297,2,0,0,0,1,1,0,0,0,0,0,A_inf,BA_inf
1447292000307404804,2,1,1,0,0,1,0,0,1,0,0,A_inf,BA_inf
1422888196321468420,2,0,0,0,1,1,0,0,0,0,0,A_inf,BA_inf
1476602857474465793,2,1,0,0,0,0,0,0,0,0,0,A_inf,BA_inf
1456258403609694211,2,1,0,0,0,0,0,0,0,0,0,A_inf,BA_inf
1257619155810951168,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA_inf
1466715579457458176,2,0,0,0,1,0,0,0,1,0,0,A_inf,BA_inf
1462127805848817674,2,0,0,0,1,1,0,0,0,0,0,A_inf,BA_inf
1474776344374530057,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA_inf
1475126718637785090,2,0,1,0,0,1,0,0,0,0,ploetzlichundunerwartet,A_inf,BA_inf
1462817147621675013,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA_inf
1348981802548027395,2,0,0,0,1,1,0,1,0,0,0,A_inf,BA_inf
1434447331206836226,2,1,0,0,0,0,0,0,0,0,0,A_inf,within
1464593116539854858,2,1,0,0,0,0,0,0,0,0,0,A_inf,BA
1434110502834221057,2,0,0,0,0,1,0,0,0,0,0,A_inf,BA_inf
1451836892710936581,2,0,0,0,0,1,0,0,0,g,Test,A_inf,BA_inf
1467777435722780673,2,1,0,0,0,0,0,0,0,0,0,A_inf,BA_inf
1434592556365586435,2,0,0,0,0,1,1,0,0,0,0,A_inf,BA_inf
1462429025691910151,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA_inf
1455229778567565313,2,1,0,0,0,0,0,0,0,0,0,A_inf,BA
1448913051202244608,2,1,0,0,1,1,0,0,0,0,0,A_inf,BA_inf
1474849021713858560,2,0,0,0,1,0,0,0,0,demo,demo,A_inf,within
1463625548538724358,3,1,1,0,0,0,0,0,1,0,0,A_inf,BA_inf
1463192314768146448,1,0,0,0,1,0,0,0,0,0,0,A_inf,BA_inf
1470019816098512897,1,0,0,0,0,0,0,0,0,criticize_gegen,criticize_impfgegener,A_inf,BA_inf
1463445764080902144,1,1,1,0,1,0,0,0,0,0,0,A_inf,BA_inf
1461269271917514754,2,0,0,0,0,0,0,0,0,pflege,pflegestreik,A_inf,BA_inf
1462037390881656841,0,0,0,0,1,0,0,0,0,demo,demo,A_inf,BA_inf
1471092845696147458,0,0,1,0,0,0,0,0,0,0,0,A_inf,BA_inf
1475771641653256192,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA_inf
1475534220227399681,2,0,0,0,1,0,0,0,0,demo,demo,A_inf,BA
1386610811091800064,2,0,0,0,1,0,0,0,0,alternative,other_medicine,A_inf,BA
1433467779668226048,2,0,0,0,0,0,0,0,0,g,1g2g,A_inf,within
1469688651756056576,2,0,0,0,0,0,0,0,0,demo,demo,A_inf,BA
1377897288144670721,2,0,1,0,0,1,0,0,0,0,0,A_inf,BA
1473920260436807690,0,1,0,0,0,0,0,0,0,0,0,A_inf,BA
1462554499160190981,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1473300047559372807,2,0,0,0,1,1,0,0,0,0,0,A_inf,within
1471473131533619200,2,0,0,0,1,0,0,0,0,0,0,A_inf,within
1453617400893616130,0,0,1,0,0,1,0,0,0,0,0,A_inf,BA
1435124016180862976,0,1,1,0,0,0,0,0,0,0,0,A_inf,within
1446407586710949889,2,0,0,0,0,1,0,0,0,g,2g3g,A_inf,BA
1443701158648889348,0,0,1,0,0,0,0,0,0,0,0,A_inf,within
1440366037937975306,0,0,1,0,0,0,0,0,0,0,0,A_inf,BA
1462730499261190144,4,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1465373472608206854,2,1,0,0,0,1,0,0,0,0,0,A_inf,within
1419271608146046978,0,0,0,0,1,0,0,0,0,0,0,A_inf,within
1452209533879730181,0,0,1,0,1,0,0,0,0,0,0,A_inf,BA
1472866947918446595,2,0,1,0,0,1,0,0,0,0,0,A_inf,within
1467154694502035458,2,1,0,1,1,0,0,0,0,Versuchskaninchen,0,A_inf,within
1467940026889781252,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1475349696667439108,2,0,0,0,1,1,0,0,0,0,0,A_inf,within
1414146350690836484,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1470323444948643840,0,1,0,0,1,1,0,0,0,0,0,A_inf,BA
1472885005919608832,0,0,0,0,0,0,1,0,0,0,0,A_inf,within
1410960351710035970,2,1,0,0,1,0,0,0,0,0,0,A_inf,within
1467922116288950276,0,0,0,0,1,0,0,0,0,0,nurgegendieseimpfung,A_inf,within
1475355550342946817,0,0,1,0,1,1,0,0,0,0,0,A_inf,BA
1459300700131840001,2,1,0,0,0,0,0,0,0,0,0,A_inf,BA
1462801437705052164,2,1,0,0,0,0,0,0,1,0,0,A_inf,within
1469032590917124097,2,0,0,0,1,0,0,0,0,0,0,A_inf,within
1461488100677410819,0,1,0,0,0,0,0,0,0,0,0,A_inf,BA
1437508230125654017,0,0,0,0,1,1,0,0,0,0,0,A_inf,BA
1417888477102882819,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1472276307954307072,2,0,0,0,1,0,0,0,0,demo,demo,A_inf,within
1472985786777808899,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1461292138566717445,4,0,0,0,1,0,0,0,0,demo,demo,A_inf,BA
1455446084248084483,4,1,0,0,0,0,0,0,0,0,0,A_inf,BA
1467994732349607941,2,1,0,0,1,0,0,0,0,0,0,A_inf,BA
1419650239712174083,2,0,0,0,1,1,0,0,0,0,0,A_inf,BA
1475023449177436160,0,0,1,0,0,0,0,0,0,0,0,A_inf,within
1446570178360262658,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1464913720954523653,2,0,0,0,1,1,0,0,0,0,0,A_inf,within
1461684306695307267,2,1,0,0,0,1,0,0,0,0,0,A_inf,BA
1434903196388954112,2,0,0,1,0,1,0,0,0,g,tests,A_inf,BA
1439478870839898113,2,0,0,0,1,0,0,0,0,current_situation,current_situation,A_inf,within
1456239936605237250,2,1,0,0,0,0,0,0,0,0,0,A_inf,within
1350785214533001217,2,0,0,0,1,1,0,0,0,0,0,A_inf,BA
1428719663756845059,0,0,0,0,1,1,0,0,0,g,tests,A_inf,BA
1458732103567392769,0,1,0,0,1,0,0,0,0,0,0,A_inf,BA
1472500241412861956,0,0,0,0,1,1,0,0,0,demo,demo,A_inf,BA
1451222310283788288,2,1,0,0,0,1,0,0,0,0,0,A_inf,BA
1460524523971825665,0,0,0,0,0,1,0,0,0,0,0,A_inf,BA
1455968818929471493,0,1,0,0,0,0,0,0,0,0,0,A_inf,BA
1471886943625658375,0,0,0,0,1,1,0,0,0,0,0,A_inf,within
1428690433195094021,0,0,0,0,1,0,0,0,0,0,0,A_inf,within
1445804372928065536,2,0,1,0,0,0,0,0,0,0,0,A_inf,BA
1425714381879382018,2,0,1,0,1,0,1,0,0,0,0,A_inf,within
1452573237355896841,0,0,0,0,0,0,1,0,0,0,0,A_inf,BA
1422869148745482242,2,0,0,0,1,1,0,0,0,0,0,A_inf,within
1434573153200640006,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1473751393827753987,2,0,0,0,1,0,0,0,0,demo,demo,A_inf,BA
1469717978019213320,2,0,0,0,0,0,0,0,1,demo,demo,A_inf,within
1469975872241291277,2,0,0,0,1,1,0,1,0,0,0,A_inf,BA
1432791370587152385,0,1,0,0,0,0,1,0,0,0,0,A_inf,within
1445480475217186821,2,1,0,0,1,0,0,0,0,fake,fake,A_inf,BA
1447137692723163136,2,0,1,0,0,0,0,0,0,0,0,A_inf,within
1454318023955845124,2,0,0,0,1,1,0,0,0,0,0,A_inf,BA
1466808579088863237,3,0,0,0,0,0,0,0,0,0,0,A_inf,BA
1388074702397132803,2,0,0,0,1,1,0,0,0,0,0,A_inf,BA
1429139774384844801,2,1,0,0,0,0,0,0,0,0,0,A_inf,BA
1460584498987479042,2,0,0,0,1,0,0,0,0,0,0,A_inf,within
1422168425103872007,0,0,0,0,1,1,0,0,0,0,0,A_inf,BA
1475528377834610691,2,0,0,0,1,0,0,0,0,demo,demo,A_inf,within
1475517474917560325,2,1,0,0,1,0,0,0,0,0,0,A_inf,BA
1394381561852747777,0,0,0,0,0,0,0,0,1,0,0,A_inf,within
1422175554795720707,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1472223766981795843,2,0,0,0,1,0,0,0,0,demo,demo,A_inf,BA
1463249258455437312,4,0,0,0,1,1,1,0,0,0,0,A_inf,BA
1350824027762401281,2,0,0,0,0,1,0,0,0,0,0,A_inf,BA
1450550037340098562,2,0,0,0,0,0,1,0,0,0,0,A_inf,BA
1476656831598637059,2,0,1,0,1,1,0,0,0,0,0,A_inf,BA
1394288833538240513,2,0,0,0,0,1,1,0,0,0,0,A_inf,within
1476678129888514056,0,1,0,0,1,0,0,0,0,0,0,A_inf,within
1423621465358966787,2,0,1,0,1,0,0,0,0,0,0,A_inf,BA
1343791607129264129,2,1,0,0,1,0,0,0,0,0,0,A_inf,BA
1444607718308843520,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1469273980540436486,1,0,0,0,0,0,0,0,1,0,0,A_inf,within
1433769228696494082,2,0,0,0,1,1,0,0,0,0,0,A_inf,BA
1465762866087276545,2,0,0,0,0,1,0,0,0,0,0,A_inf,BA
1422271315411623938,2,0,0,0,0,0,0,0,1,0,0,A_inf,within
1420480895501443073,0,1,0,0,1,1,0,0,0,0,0,A_inf,BA
1467991407600279554,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1455557151938732039,2,0,0,0,0,1,0,0,0,0,0,A_inf,BA
1389831585860624385,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1475925080630870017,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1413141343434547209,2,0,0,0,0,0,1,0,0,0,0,A_inf,BA
1476614813442789380,2,0,0,0,0,1,0,0,0,Versuchskaninchen,0,A_inf,within
1470652407617105925,2,1,0,0,0,1,0,0,0,0,0,A_inf,BA
1408688994209128448,2,0,1,0,0,0,0,0,0,0,0,A_inf,BA
1461744994713223173,2,0,0,0,0,1,0,1,0,0,0,A_inf,BA
1387385646369607683,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1438336772837105668,0,0,0,0,1,1,0,0,0,0,0,A_inf,within
1414679120626294799,2,0,0,0,1,0,0,0,0,0,0,A_inf,within
1463225069371600906,2,0,0,0,0,1,0,0,0,0,0,A_inf,within
1454098656995516428,2,0,0,0,0,0,1,0,0,0,0,A_inf,BA
1464202225664806912,2,1,0,0,0,0,0,0,0,0,0,A_inf,BA
1424950707975770113,1,0,0,0,0,1,0,0,1,0,0,A_inf,BA
1475842080144609295,2,0,0,0,0,0,1,0,0,0,0,A_inf,within
1467449865693241346,2,0,0,0,0,0,1,0,0,0,0,A_inf,BA
1415701917188100103,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1470073685675491334,2,0,0,0,1,0,0,0,0,0,0,A_inf,BA
1466511612853067779,2,0,0,0,1,0,0,0,0,0,Vaccinepassport,A_inf,within
1456309081560469514,2,0,1,0,0,0,0,0,0,0,0,A_inf,BA
1429756920714383364,2,0,1,0,0,0,0,0,0,0,0,A_inf,within
1441819111663685632,2,0,0,0,1,1,0,0,0,0,0,A_inf,within
1451488245976649731,2,1,0,0,0,0,0,0,0,0,Intensivstationenfrage,A_inf,BA
1451216064713482240,0,1,0,0,0,1,0,0,0,0,0,A_inf,BA
1467515786755514370,2,0,0,0,1,0,0,0,0,demo,"Greenpass, Demo",A_inf,BA
1466108675395887109,2,0,0,0,1,0,0,0,0,demo,Demo,A_inf,within
